Record Length,2500,Points,-53.59999835E-3,-79.999998212E-3,
Sample Interval,39.99999899E-6,s,-53.55999991E-3,-79.999998212E-3,
Trigger Point,1.3400001E3,Samples,-53.51999775E-3,-79.999998212E-3,
,,,-53.47999930E-3,-79.999998212E-3,
,,,-53.43999714E-3,-119.9999973E-3,
,,,-53.39999869E-3,-119.9999973E-3,
Source,MATH,,-53.35999653E-3,-79.999998212E-3,
Vertical Units,Volts,,-53.31999809E-3,-79.999998212E-3,
Vertical Scale,499.999988824E-3,,-53.27999964E-3,-79.999998212E-3,
Vertical Offset,0,,-53.23999748E-3,-119.9999973E-3,
Horizontal Units,s,,-53.19999903E-3,-119.9999973E-3,
Horizontal Scale,9.999999747E-3,,-53.15999687E-3,-119.9999973E-3,
Pt Fmt,Y,,-53.11999843E-3,-79.999998212E-3,
Yzero,-160.00000000E-3,,-53.07999998E-3,-119.9999973E-3,
,,,-53.03999782E-3,-39.99999911E-3,
,,,-52.99999937E-3,-79.999998212E-3,
Note,TDS 2024B - 15:31:49   23-11-2023,,-52.95999721E-3,-119.9999973E-3,
,,,-52.91999876E-3,-119.9999973E-3,
,,,-52.87999660E-3,-119.9999973E-3,
,,,-52.83999816E-3,-79.999998212E-3,
,,,-52.79999971E-3,-119.9999973E-3,
,,,-52.75999755E-3,-119.9999973E-3,
,,,-52.71999910E-3,-39.99999911E-3,
,,,-52.67999694E-3,-79.999998212E-3,
,,,-52.63999850E-3,-79.999998212E-3,
,,,-52.60000005E-3,-79.999998212E-3,
,,,-52.55999789E-3,-79.999998212E-3,
,,,-52.51999944E-3,-119.9999973E-3,
,,,-52.47999728E-3,-79.999998212E-3,
,,,-52.43999884E-3,-79.999998212E-3,
,,,-52.39999667E-3,-39.99999911E-3,
,,,-52.35999823E-3,-119.9999973E-3,
,,,-52.31999978E-3,-119.9999973E-3,
,,,-52.27999762E-3,-79.999998212E-3,
,,,-52.23999918E-3,-79.999998212E-3,
,,,-52.19999701E-3,-79.999998212E-3,
,,,-52.15999857E-3,-39.99999911E-3,
,,,-52.12000012E-3,0.0,
,,,-52.07999796E-3,-79.999998212E-3,
,,,-52.03999951E-3,-39.99999911E-3,
,,,-51.99999735E-3,-79.999998212E-3,
,,,-51.95999891E-3,-39.99999911E-3,
,,,-51.91999674E-3,-39.99999911E-3,
,,,-51.87999830E-3,-39.99999911E-3,
,,,-51.83999985E-3,-39.99999911E-3,
,,,-51.79999769E-3,-79.999998212E-3,
,,,-51.75999925E-3,-79.999998212E-3,
,,,-51.71999708E-3,-39.99999911E-3,
,,,-51.67999864E-3,-39.99999911E-3,
,,,-51.64000019E-3,-79.999998212E-3,
,,,-51.59999803E-3,0.0,
,,,-51.55999959E-3,0.0,
,,,-51.51999742E-3,-39.99999911E-3,
,,,-51.47999898E-3,-79.999998212E-3,
,,,-51.43999681E-3,0.0,
,,,-51.39999837E-3,0.0,
,,,-51.35999992E-3,0.0,
,,,-51.31999776E-3,-39.99999911E-3,
,,,-51.27999932E-3,-39.99999911E-3,
,,,-51.23999715E-3,0.0,
,,,-51.19999871E-3,-39.99999911E-3,
,,,-51.16000026E-3,-39.99999911E-3,
,,,-51.11999810E-3,-39.99999911E-3,
,,,-51.07999966E-3,-39.99999911E-3,
,,,-51.03999749E-3,-39.99999911E-3,
,,,-50.99999905E-3,-39.99999911E-3,
,,,-50.95999688E-3,0.0,
,,,-50.91999844E-3,0.0,
,,,-50.88000000E-3,0.0,
,,,-50.83999783E-3,39.99999911E-3,
,,,-50.79999939E-3,39.99999911E-3,
,,,-50.75999722E-3,-39.99999911E-3,
,,,-50.71999878E-3,0.0,
,,,-50.67999661E-3,0.0,
,,,-50.63999817E-3,0.0,
,,,-50.59999973E-3,0.0,
,,,-50.55999756E-3,0.0,
,,,-50.51999912E-3,39.99999911E-3,
,,,-50.47999695E-3,0.0,
,,,-50.43999851E-3,0.0,
,,,-50.40000007E-3,0.0,
,,,-50.35999790E-3,39.99999911E-3,
,,,-50.31999946E-3,39.99999911E-3,
,,,-50.27999729E-3,0.0,
,,,-50.23999885E-3,39.99999911E-3,
,,,-50.19999668E-3,39.99999911E-3,
,,,-50.15999824E-3,0.0,
,,,-50.11999980E-3,39.99999911E-3,
,,,-50.07999763E-3,39.99999911E-3,
,,,-50.03999919E-3,39.99999911E-3,
,,,-49.99999702E-3,39.99999911E-3,
,,,-49.95999858E-3,39.99999911E-3,
,,,-49.92000014E-3,39.99999911E-3,
,,,-49.87999797E-3,39.99999911E-3,
